0.9883,1.0274,0.99468
0.97191,0.98478,0.99805
1.0876,1.0666,1.0048
0.99781,1.0215,0.99356
0.96753,1.0139,0.9949
1.0281,1.0253,1.0005
1.0049,1.0104,0.99932
1.0992,1.0375,1.0063
0.84487,0.93599,0.98332
0.9971,1.0049,0.99874
1.017,1.0171,0.99999
1.0702,1.0565,1.002
0.97793,0.98984,0.99801
0.96662,1.0057,0.99133
0.90105,0.97788,0.98219
1.0542,1.0451,1.0025
0.95282,0.98753,0.99311
1.0315,1.0215,1.0013
0.93494,0.98544,0.99355
0.95308,0.97988,0.99611
