0.97936,0.97789,1.0002
0.98258,0.97656,1.0009
0.97772,0.97745,1.0001
0.9787,0.97805,1.0002
0.97999,0.97811,1.0002
0.97824,0.97801,1
0.97885,0.97817,1.0001
0.97733,0.97764,0.99997
0.98363,0.97985,1.0006
0.97904,0.97844,1.0001
0.97847,0.97817,1.0001
0.97762,0.97733,1
0.98181,0.9769,1.0008
0.97948,0.97839,1.0002
0.98157,0.97901,1.0006
0.97776,0.97732,1.0001
0.97992,0.97875,1.0002
0.97837,0.97801,1.0001
0.98092,0.97844,1.0003
1.041,0.97359,1.0095
