0.9777,1.0015,1.0002
0.9767,1.0063,1.0009
0.97747,1.0003,1.0001
0.97785,1.0006,1.0002
0.97792,1.0018,1.0002
0.97783,1.0002,1
0.97794,1.0006,1.0001
0.97745,0.99963,0.99996
0.97954,1.0036,1.0006
0.97824,1.0006,1.0001
0.97795,1.0002,1
0.97736,1.0003,1
0.97704,1.0052,1.0008
0.97817,1.0011,1.0002
0.97878,1.0025,1.0006
0.97733,1.0004,1.0001
0.9785,1.0011,1.0002
0.97783,1.0003,1
0.97825,1.0024,1.0003
0.97375,1.0693,1.0095
