1,3,3,5,1.2318,0.014603,0.0026276,0.0047895,0.003014
1,4,1,1,3.343,0.0062373,0.0012306,0.027772,0.066667
1,4,1,2,1.8038,0.0014014,0.00029934,0.0052218,0.0052095
1,4,1,3,1.242,0.050336,0.0096787,0.036919,0.0031904
1,4,1,4,1.7654,0.0088844,0.0017628,0.0051221,0.049048
1,4,1,5,0.23112,0.0019741,0.00036586,0.0047562,0.018782
1,4,2,1,4.8527,0.010473,0.0017295,0.0078827,0.066667
1,4,2,2,2.695,0.0020322,0.00043238,0.0082818,0.086455
1,4,2,3,0.11729,0.0025388,0.00063194,0.014335,0.30505
1,4,2,4,3.131,0.016032,0.0031597,0.022284,0.11818
1,4,2,5,0.26618,0.0019508,0.00073172,0.0026276,0.041175
1,4,3,1,0.21705,0.00021291,9.978e-05,0.0036919,0.066667
1,4,3,2,1.3703,0.00077761,9.978e-05,0.0041243,0.0011104
1,4,3,3,0.55372,0.016652,0.0034923,0.021253,0.05511
1,4,3,4,1.5077,0.0066042,0.0010311,0.0046897,0.0046666
1,4,3,5,0.39995,0.0037929,0.0004989,0.0047895,0.003014
1,5,1,1,0.15023,0.00013525,0,0.027772,0.066667
1,5,1,2,20.273,0.02278,0.0043571,0.0052218,0.0052095
1,5,1,3,0.021724,0.00034723,3.326e-05,0.036919,0.0031904
1,5,1,4,1.7006,0.0091478,0.0015632,0.0051221,0.049048
1,5,1,5,0.88867,0.0085598,0.0019623,0.0047562,0.018782
1,5,2,1,3.1403,0.0046721,0.00089802,0.0078827,0.066667
1,5,2,2,1.2971,0.00068479,9.978e-05,0.0082818,0.086455
1,5,2,3,0.19247,0.0060451,0.0012971,0.014335,0.30505
1,5,2,4,6.4907,0.042558,0.0080157,0.022284,0.11818
1,5,2,5,0.34314,0.0024068,0.00036586,0.0026276,0.041175
1,5,3,1,2.1476,0.0035985,0.00093128,0.0036919,0.066667
1,5,3,2,0.66838,0.00034008,0,0.0041243,0.0011104
1,5,3,3,1.7219,0.072562,0.014136,0.021253,0.05511
1,5,3,4,2.1912,0.012725,0.0024945,0.0046897,0.0046666
1,5,3,5,0.17251,0.0010174,0.00029934,0.0047895,0.003014
2,1,1,1,0.76277,0.00091844,0.00019956,0.029169,0.066667
2,1,1,2,0.64169,0.00014855,9.978e-05,0.0026276,0.011838
2,1,1,3,0.68634,0.012589,0.0021952,0.025311,0.023194
2,1,1,4,0.73614,0.0012266,0.00036586,0.0027273,0.046732
2,1,1,5,0.71213,0.028773,0.0053881,0.019524,0.033543
2,1,2,1,7.257,0.015457,0.0028936,0.0085479,0.066667
2,1,2,2,28.194,0.016233,0.0034258,0.0038249,0.012426
2,1,2,3,1.2737,0.021973,0.0043238,0.0050888,0.014582
2,1,2,4,1.3483,0.0027617,0.00053216,0.0088805,0.0026878
2,1,2,5,0.43964,0.014443,0.0032595,0.011441,0.22351
2,1,3,1,0.20944,0.00021793,6.652e-05,0.0024613,0.066667
2,1,3,2,8.5069,0.0038994,0.00073172,0.0031265,0.02697
2,1,3,3,0.12553,0.0013287,0.00026608,0.015832,0.19346
2,1,3,4,0.17043,0.00019129,0,0.0027939,0.020874
2,1,3,5,0.69106,0.026753,0.0051553,0.024213,0.018804
2,2,1,1,1.556,0.0022171,0.00039912,0.029169,0.066667
2,2,1,2,2.7198,0.00090809,0.00023282,0.0026276,0.011838
2,2,1,3,0.5211,0.010593,0.0023282,0.025311,0.023194
2,2,1,4,0.99008,0.002129,0.00053216,0.0027273,0.046732
2,2,1,5,0.87745,0.028092,0.0052218,0.019524,0.033543
2,2,2,1,1.6387,0.0025369,0.00043238,0.0085479,0.066667
2,2,2,2,2.2209,0.00059945,0.00013304,0.0038249,0.012426
2,2,2,3,0.05016,0.00052097,6.652e-05,0.0050888,0.014582
2,2,2,4,4.1205,0.016136,0.0029269,0.0088805,0.0026878
2,2,2,5,0.44247,0.0129,0.0020954,0.011441,0.22351
2,2,3,1,3.2517,0.0050882,0.00073172,0.0024613,0.066667
2,2,3,2,23.833,0.012671,0.0021287,0.0031265,0.02697
2,2,3,3,0.34677,0.0055084,0.0009978,0.015832,0.19346
2,2,3,4,0.65502,0.0014611,0.00019956,0.0027939,0.020874
2,2,3,5,0.2546,0.0059616,0.0011641,0.024213,0.018804
2,3,1,1,33.715,0.13119,0.027373,0.029169,0.066667
2,3,1,2,1.4414,0.0004141,3.326e-05,0.0026276,0.011838
2,3,1,3,3.2967,0.07581,0.014867,0.025311,0.023194
2,3,1,4,0.48167,0.00099981,0.00023282,0.0027273,0.046732
2,3,1,5,0.25531,0.0068515,0.0014634,0.019524,0.033543
2,3,2,1,3.8739,0.0084586,0.0015965,0.0085479,0.066667
2,3,2,2,2.0553,0.00074175,0.0001663,0.0038249,0.012426
2,3,2,3,0.097812,0.00091099,0.00019956,0.0050888,0.014582
2,3,2,4,1.1292,0.0024662,0.00063194,0.0088805,0.0026878
2,3,2,5,0.36346,0.010082,0.0023947,0.011441,0.22351
2,3,3,1,3.6364,0.0075002,0.0011641,0.0024613,0.066667
2,3,3,2,2.0986,0.00068644,6.652e-05,0.0031265,0.02697
2,3,3,3,0.29975,0.0034547,0.0011641,0.015832,0.19346
2,3,3,4,0.63157,0.0012017,0.00029934,0.0027939,0.020874
2,3,3,5,1.4793,0.06295,0.013736,0.024213,0.018804
2,4,1,1,3.343,0.0064929,0.0011974,0.029169,0.066667
2,4,1,2,1.9581,0.00072761,9.978e-05,0.0026276,0.011838
2,4,1,3,1.5145,0.030684,0.0059203,0.025311,0.023194
2,4,1,4,1.7569,0.0043039,0.00079824,0.0027273,0.046732
2,4,1,5,0.24492,0.0066474,0.0011308,0.019524,0.033543
2,4,2,1,4.8527,0.011448,0.0024613,0.0085479,0.066667
2,4,2,2,2.2198,0.00072594,9.978e-05,0.0038249,0.012426
2,4,2,3,0.086535,0.00081376,0.00019956,0.0050888,0.014582
2,4,2,4,2.1447,0.0059716,0.0010311,0.0088805,0.0026878
2,4,2,5,0.31524,0.0085642,0.0016297,0.011441,0.22351
2,4,3,1,0.21705,0.00023796,0,0.0024613,0.066667
2,4,3,2,1.8852,0.00067746,0.0001663,0.0031265,0.02697
2,4,3,3,0.62781,0.010448,0.0019956,0.015832,0.19346
2,4,3,4,1.7514,0.004705,0.00096454,0.0027939,0.020874
2,4,3,5,0.4803,0.016122,0.0027939,0.024213,0.018804
2,5,1,1,0.15023,0.00012417,0,0.029169,0.066667
2,5,1,2,22.007,0.012275,0.0021619,0.0026276,0.011838
2,5,1,3,0.02649,0.0002181,0,0.025311,0.023194
2,5,1,4,1.6924,0.0040774,0.00079824,0.0027273,0.046732
2,5,1,5,0.94173,0.030019,0.0063194,0.019524,0.033543
2,5,2,1,3.1403,0.0051358,0.0011641,0.0085479,0.066667
2,5,2,2,1.0684,0.00027899,0,0.0038249,0.012426
2,5,2,3,0.14201,0.0021951,0.00029934,0.0050888,0.014582
2,5,2,4,4.4461,0.016011,0.0037584,0.0088805,0.0026878
2,5,2,5,0.40638,0.012191,0.0020621,0.011441,0.22351
2,5,3,1,2.1476,0.0029741,0.0004989,0.0024613,0.066667
2,5,3,2,0.91953,0.00024703,3.326e-05,0.0031265,0.02697
2,5,3,3,1.9523,0.054191,0.011408,0.015832,0.19346
2,5,3,4,2.5453,0.006652,0.0013304,0.0027939,0.020874
2,5,3,5,0.20716,0.0055089,0.0013637,0.024213,0.018804
3,1,1,1,0.76277,0.0013158,0.0001663,0.027373,0.066667
3,1,1,2,0.95642,0.0024793,0.00026608,0.056642,0.64043
3,1,1,3,0.62809,0.0016549,0.00023282,0.0041575,0.0095543
3,1,1,4,0.90172,0.0092086,0.0019623,0.01816,0.35539
3,1,1,5,0.6526,0.0067665,0.0016297,0.0059536,0.014012
3,1,2,1,7.257,0.018604,0.003193,0.00908,0.066667
3,1,2,2,31.983,0.2055,0.042307,0.049558,0.043845
3,1,2,3,1.2611,0.0039732,0.00093128,0.0010311,0.013199
3,1,2,4,1.4369,0.01347,0.0025278,0.043538,0.0050816
3,1,2,5,0.37386,0.0037504,0.0008315,0.0033925,0.044197
3,1,3,1,0.20944,0.00025826,3.326e-05,0.0034258,0.066667
3,1,3,2,8.8266,0.039636,0.0076831,0.040977,0.039004
3,1,3,3,0.093774,0.00016069,0,0.0017295,0.010473
3,1,3,4,0.16405,0.0010552,0.0003326,0.01367,0.014248
3,1,3,5,0.69066,0.0073737,0.0011974,0.0073505,0.018695
3,2,1,1,1.556,0.0028281,0.00029934,0.027373,0.066667
3,2,1,2,4.0537,0.018552,0.0029269,0.056642,0.64043
3,2,1,3,0.47688,0.0014045,0.00029934,0.0041575,0.0095543
3,2,1,4,1.2128,0.015798,0.0031597,0.01816,0.35539
3,2,1,5,0.80411,0.0072923,0.0016297,0.0059536,0.014012
3,2,2,1,1.6387,0.0025951,0.00043238,0.00908,0.066667
3,2,2,2,2.5194,0.010147,0.0023615,0.049558,0.043845
3,2,2,3,0.049663,9.5243e-05,0,0.0010311,0.013199
3,2,2,4,4.3915,0.082815,0.017162,0.043538,0.0050816
3,2,2,5,0.37626,0.0035489,0.00089802,0.0033925,0.044197
3,2,3,1,3.2517,0.0067138,0.0011974,0.0034258,0.066667
3,2,3,2,24.729,0.13664,0.028803,0.040977,0.039004
3,2,3,3,0.25905,0.00076369,0.00019956,0.0017295,0.010473
3,2,3,4,0.63047,0.0066195,0.0012971,0.01367,0.014248
3,2,3,5,0.25445,0.0018801,0.00069846,0.0073505,0.018695
3,3,1,1,33.715,0.12377,0.025544,0.027373,0.066667
3,3,1,2,2.1483,0.0071455,0.0013637,0.056642,0.64043
3,3,1,3,3.0169,0.011458,0.0027606,0.0041575,0.0095543
3,3,1,4,0.59,0.0067718,0.0011974,0.01816,0.35539
3,3,1,5,0.23397,0.0017688,0.00023282,0.0059536,0.014012
3,3,2,1,3.8739,0.009921,0.0019291,0.00908,0.066667
3,3,2,2,2.3316,0.0089228,0.0016297,0.049558,0.043845
3,3,2,3,0.096842,0.0001596,0,0.0010311,0.013199
3,3,2,4,1.2035,0.015577,0.0030932,0.043538,0.0050816
3,3,2,5,0.30907,0.0027345,0.00039912,0.0033925,0.044197
3,3,3,1,3.6364,0.007239,0.0015632,0.0034258,0.066667
3,3,3,2,2.1774,0.007388,0.0018958,0.040977,0.039004
3,3,3,3,0.22393,0.00052633,9.978e-05,0.0017295,0.010473
3,3,3,4,0.6079,0.0062459,0.00086476,0.01367,0.014248
3,3,3,5,1.4784,0.018046,0.0036586,0.0073505,0.018695
3,4,1,1,3.343,0.0066832,0.0013304,0.027373,0.066667
3,4,1,2,2.9185,0.015121,0.003326,0.056642,0.64043
3,4,1,3,1.386,0.0043318,0.00086476,0.0041575,0.0095543
3,4,1,4,2.1521,0.028023,0.0054547,0.01816,0.35539
3,4,1,5,0.22445,0.0018381,0.00023282,0.0059536,0.014012
3,4,2,1,4.8527,0.010753,0.0020621,0.00908,0.066667
3,4,2,2,2.5181,0.010451,0.002295,0.049558,0.043845
3,4,2,3,0.085677,0.00016511,0,0.0010311,0.013199
3,4,2,4,2.2857,0.028118,0.004989,0.043538,0.0050816
3,4,2,5,0.26807,0.0025178,0.00046564,0.0033925,0.044197
3,4,3,1,0.21705,0.00023413,3.326e-05,0.0034258,0.066667
3,4,3,2,1.9561,0.0076056,0.0018626,0.040977,0.039004
3,4,3,3,0.469,0.0011886,0.00029934,0.0017295,0.010473
3,4,3,4,1.6858,0.018951,0.0038249,0.01367,0.014248
3,4,3,5,0.48002,0.0058066,0.0014967,0.0073505,0.018695
3,5,1,1,0.15023,0.00012597,3.326e-05,0.027373,0.066667
3,5,1,2,32.801,0.2464,0.048759,0.056642,0.64043
3,5,1,3,0.024242,3.4771e-05,0,0.0041575,0.0095543
3,5,1,4,2.0731,0.031474,0.006386,0.01816,0.35539
3,5,1,5,0.86301,0.008589,0.0022284,0.0059536,0.014012
3,5,2,1,3.1403,0.0054242,0.0014634,0.00908,0.066667
3,5,2,2,1.2119,0.0038589,0.00096454,0.049558,0.043845
3,5,2,3,0.1406,0.00033762,9.978e-05,0.0010311,0.013199
3,5,2,4,4.7385,0.075437,0.015765,0.043538,0.0050816
3,5,2,5,0.34558,0.0031242,0.00079824,0.0033925,0.044197
3,5,3,1,2.1476,0.0035326,0.00059868,0.0034258,0.066667
3,5,3,2,0.95408,0.0034378,0.00073172,0.040977,0.039004
3,5,3,3,1.4585,0.0069721,0.0011308,0.0017295,0.010473
3,5,3,4,2.4499,0.035157,0.0073505,0.01367,0.014248
3,5,3,5,0.20704,0.0018674,0.00029934,0.0073505,0.018695
4,1,1,1,0.76277,0.0011265,0.00013304,0.027706,0.066667
4,1,1,2,0.71356,0.00025301,3.326e-05,0.0060533,0.03422
4,1,1,3,0.67322,0.0025424,0.00063194,0.0055877,0.019122
4,1,1,4,0.82415,0.0036831,0.00063194,0.0087474,0.14457
4,1,1,5,0.75937,0.019266,0.0041908,0.015765,0.06376
4,1,2,1,7.257,0.017809,0.003326,0.0092796,0.066667
4,1,2,2,32.67,0.030887,0.0052218,0.006386,0.054235
4,1,2,3,1.286,0.0057403,0.0010643,0.0012306,0.016048
4,1,2,4,1.4264,0.0075813,0.0014634,0.021852,0.0047221
4,1,2,5,0.39799,0.0092742,0.0014967,0.006386,0.082626
4,1,3,1,0.20944,0.00024776,3.326e-05,0.0034258,0.066667
4,1,3,2,6.2146,0.0037251,0.0010976,0.0049225,0.0011677
4,1,3,3,0.093701,0.00018638,0,0.0018958,0.010392
4,1,3,4,0.18082,0.00060686,0.00013304,0.0084481,0.037722
4,1,3,5,0.77693,0.01775,0.0035921,0.018925,0.060659
4,2,1,1,1.556,0.0023578,0.00046564,0.027706,0.066667
4,2,1,2,3.0244,0.001481,0.0003326,0.0060533,0.03422
4,2,1,3,0.51114,0.0022118,0.00059868,0.0055877,0.019122
4,2,1,4,1.1084,0.0063608,0.0011974,0.0087474,0.14457
4,2,1,5,0.93566,0.023494,0.0046232,0.015765,0.06376
4,2,2,1,1.6387,0.002434,0.00053216,0.0092796,0.066667
4,2,2,2,2.5735,0.0015456,0.0003326,0.006386,0.054235
4,2,2,3,0.050643,0.0001129,0,0.0012306,0.016048
4,2,2,4,4.3594,0.038783,0.0074503,0.021852,0.0047221
4,2,2,5,0.40056,0.0063701,0.0012306,0.006386,0.082626
4,2,3,1,3.2517,0.0052721,0.0011974,0.0034258,0.066667
4,2,3,2,17.411,0.016759,0.0033593,0.0049225,0.0011677
4,2,3,3,0.25885,0.000843,0.0003326,0.0018958,0.010392
4,2,3,4,0.69495,0.0036641,0.0006652,0.0084481,0.037722
4,2,3,5,0.28623,0.0043168,0.0008315,0.018925,0.060659
4,3,1,1,33.715,0.12741,0.025444,0.027706,0.066667
4,3,1,2,1.6028,0.00088033,3.326e-05,0.0060533,0.03422
4,3,1,3,3.2336,0.01631,0.0029602,0.0055877,0.019122
4,3,1,4,0.53925,0.0028345,0.00053216,0.0087474,0.14457
4,3,1,5,0.27225,0.0050637,0.0009978,0.015765,0.06376
4,3,2,1,3.8739,0.0087803,0.002295,0.0092796,0.066667
4,3,2,2,2.3817,0.0014622,0.0001663,0.006386,0.054235
4,3,2,3,0.098754,0.00021055,3.326e-05,0.0012306,0.016048
4,3,2,4,1.1947,0.0074774,0.0016963,0.021852,0.0047221
4,3,2,5,0.32903,0.0059225,0.0012971,0.006386,0.082626
4,3,3,1,3.6364,0.0075153,0.0013637,0.0034258,0.066667
4,3,3,2,1.5331,0.00081364,0.0001663,0.0049225,0.0011677
4,3,3,3,0.22375,0.00062554,0.00013304,0.0018958,0.010392
4,3,3,4,0.67007,0.0037732,0.00059868,0.0084481,0.037722
4,3,3,5,1.6631,0.051857,0.010677,0.018925,0.060659
4,4,1,1,3.343,0.0074094,0.0015965,0.027706,0.066667
4,4,1,2,2.1774,0.0014572,0.0001663,0.0060533,0.03422
4,4,1,3,1.4855,0.0073821,0.0013969,0.0055877,0.019122
4,4,1,4,1.967,0.013841,0.0037917,0.0087474,0.14457
4,4,1,5,0.26117,0.0048962,0.0008315,0.015765,0.06376
4,4,2,1,4.8527,0.010743,0.002295,0.0092796,0.066667
4,4,2,2,2.5722,0.0018945,0.00053216,0.006386,0.054235
4,4,2,3,0.087368,0.00018464,0,0.0012306,0.016048
4,4,2,4,2.269,0.014581,0.0028936,0.021852,0.0047221
4,4,2,5,0.28538,0.0053358,0.0011308,0.006386,0.082626
4,4,3,1,0.21705,0.00024743,6.652e-05,0.0034258,0.066667
4,4,3,2,1.3772,0.000714,0.00023282,0.0049225,0.0011677
4,4,3,3,0.46864,0.0016362,0.0003326,0.0018958,0.010392
4,4,3,4,1.8582,0.014024,0.0034923,0.0084481,0.037722
4,4,3,5,0.53998,0.013076,0.0026941,0.018925,0.060659
4,5,1,1,0.15023,0.00011077,6.652e-05,0.027706,0.066667
4,5,1,2,24.472,0.026825,0.0054879,0.0060533,0.03422
4,5,1,3,0.025984,5.0835e-05,0,0.0055877,0.019122
4,5,1,4,1.8947,0.011151,0.0025943,0.0087474,0.14457
4,5,1,5,1.0042,0.02817,0.0051221,0.015765,0.06376
4,5,2,1,3.1403,0.0049218,0.0008315,0.0092796,0.066667
4,5,2,2,1.238,0.00066527,0.00013304,0.006386,0.054235
4,5,2,3,0.14337,0.00044392,0.00013304,0.0012306,0.016048
4,5,2,4,4.7038,0.040428,0.0083483,0.021852,0.0047221
4,5,2,5,0.36789,0.0075563,0.0012306,0.006386,0.082626
4,5,3,1,2.1476,0.0036113,0.00076498,0.0034258,0.066667
4,5,3,2,0.67175,0.00025958,6.652e-05,0.0049225,0.0011677
4,5,3,3,1.4573,0.0070823,0.0010976,0.0018958,0.010392
4,5,3,4,2.7004,0.018221,0.0035588,0.0084481,0.037722
4,5,3,5,0.23291,0.0046972,0.0011308,0.018925,0.060659
5,1,1,1,0.76277,0.00092135,0.00026608,0.028504,0.066667
5,1,1,2,0.47717,7.8738e-05,6.652e-05,0.0019956,0.00061191
5,1,1,3,0.89126,0.01755,0.0034591,0.048061,0.31625
5,1,1,4,0.50185,0.0023296,0.0004989,0.0053216,0.0010132
5,1,1,5,0.7586,0.032949,0.0055877,0.026309,0.063117
5,1,2,1,7.257,0.016897,0.0033593,0.0079159,0.066667
5,1,2,2,30.276,0.01533,0.0032928,0.0038582,0.025342
5,1,2,3,1.1623,0.027322,0.0049558,0.0059203,0.0058408
5,1,2,4,1.5543,0.0089253,0.0015632,0.023748,0.011139
5,1,2,5,0.43869,0.016897,0.0033925,0.014003,0.21877
5,1,3,1,0.20944,0.00020744,0,0.0035256,0.066667
5,1,3,2,8.1299,0.003011,0.00056542,0.0032595,0.017139
5,1,3,3,0.086232,0.00092621,9.978e-05,0.011807,0.0045283
5,1,3,4,0.21186,0.00081697,9.978e-05,0.011109,0.18393
5,1,3,5,0.81287,0.0383,0.0083483,0.032695,0.095338
5,2,1,1,1.556,0.0022265,0.00019956,0.028504,0.066667
5,2,1,2,2.0224,0.00057051,9.978e-05,0.0019956,0.00061191
5,2,1,3,0.67669,0.016297,0.0032928,0.048061,0.31625
5,2,1,4,0.67496,0.0044779,0.00089802,0.0053216,0.0010132
5,2,1,5,0.93471,0.035182,0.0075833,0.026309,0.063117
5,2,2,1,1.6387,0.0025953,0.00059868,0.0079159,0.066667
5,2,2,2,2.385,0.00071933,9.978e-05,0.0038582,0.025342
5,2,2,3,0.045775,0.00068054,0.0001663,0.0059203,0.0058408
5,2,2,4,4.7501,0.041564,0.0088139,0.023748,0.011139
5,2,2,5,0.44152,0.016333,0.0031265,0.014003,0.21877
5,2,3,1,3.2517,0.0050174,0.0011308,0.0035256,0.066667
5,2,3,2,22.776,0.011244,0.0022617,0.0032595,0.017139
5,2,3,3,0.23822,0.0053149,0.0010976,0.011807,0.0045283
5,2,3,4,0.81425,0.0045819,0.00073172,0.011109,0.18393
5,2,3,5,0.29947,0.0083786,0.0009978,0.032695,0.095338
5,3,1,1,33.715,0.12826,0.026142,0.028504,0.066667
5,3,1,2,1.0718,0.00029805,6.652e-05,0.0019956,0.00061191
5,3,1,3,4.281,0.14796,0.030267,0.048061,0.31625
5,3,1,4,0.32836,0.0017277,0.00039912,0.0053216,0.0010132
5,3,1,5,0.27197,0.010544,0.0019623,0.026309,0.063117
5,3,2,1,3.8739,0.0083022,0.0012639,0.0079159,0.066667
5,3,2,2,2.2072,0.00060088,0.00013304,0.0038582,0.025342
5,3,2,3,0.08926,0.001094,0.0001663,0.0059203,0.0058408
5,3,2,4,1.3018,0.009243,0.0015965,0.023748,0.011139
5,3,2,5,0.36268,0.012984,0.0020289,0.014003,0.21877
5,3,3,1,3.6364,0.0083974,0.0018626,0.0035256,0.066667
5,3,3,2,2.0055,0.00069494,9.978e-05,0.0032595,0.017139
5,3,3,3,0.20592,0.0032248,0.00073172,0.011807,0.0045283
5,3,3,4,0.7851,0.0052244,0.0012971,0.011109,0.18393
5,3,3,5,1.74,0.089341,0.017595,0.032695,0.095338
5,4,1,1,3.343,0.0073969,0.0018626,0.028504,0.066667
5,4,1,2,1.4561,0.00041524,0.00013304,0.0019956,0.00061191
5,4,1,3,1.9667,0.051832,0.010909,0.048061,0.31625
5,4,1,4,1.1977,0.0087071,0.001796,0.0053216,0.0010132
5,4,1,5,0.2609,0.010262,0.0020954,0.026309,0.063117
5,4,2,1,4.8527,0.010817,0.0019291,0.0079159,0.066667
5,4,2,2,2.3838,0.00094417,0.00026608,0.0038582,0.025342
5,4,2,3,0.078969,0.0010198,0.00029934,0.0059203,0.0058408
5,4,2,4,2.4724,0.017923,0.003193,0.023748,0.011139
5,4,2,5,0.31456,0.012738,0.0024945,0.014003,0.21877
5,4,3,1,0.21705,0.00023523,0,0.0035256,0.066667
5,4,3,2,1.8017,0.00061726,0.00026608,0.0032595,0.017139
5,4,3,3,0.43128,0.0077975,0.0016963,0.011807,0.0045283
5,4,3,4,2.1772,0.016375,0.003958,0.011109,0.18393
5,4,3,5,0.56496,0.023398,0.0042573,0.032695,0.095338
5,5,1,1,0.15023,0.00011574,3.326e-05,0.028504,0.066667
5,5,1,2,16.365,0.0079726,0.0016297,0.0019956,0.00061191
5,5,1,3,0.034399,0.0003623,0.00013304,0.048061,0.31625
5,5,1,4,1.1537,0.0072672,0.0017295,0.0053216,0.0010132
5,5,1,5,1.0032,0.044134,0.00908,0.026309,0.063117
5,5,2,1,3.1403,0.0051883,0.00076498,0.0079159,0.066667
5,5,2,2,1.1473,0.00035278,6.652e-05,0.0038582,0.025342
5,5,2,3,0.12959,0.0021177,0.0003326,0.0059203,0.0058408
5,5,2,4,5.1254,0.044333,0.0085811,0.023748,0.011139
5,5,2,5,0.40551,0.016686,0.0029602,0.014003,0.21877
5,5,3,1,2.1476,0.0034224,0.00053216,0.0035256,0.066667
5,5,3,2,0.87877,0.00024389,6.652e-05,0.0032595,0.017139
5,5,3,3,1.3412,0.04312,0.008182,0.011807,0.0045283
5,5,3,4,3.164,0.022583,0.0050223,0.011109,0.18393
5,5,3,5,0.24368,0.0090935,0.0014967,0.032695,0.095338
